"","microcosmID","combination","temperature","predicted_species","richness","replicate","day","species_biomass","total_biomass"
"15022",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,23,0.113705350862004,0.1902531901768
"15023",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,25,0.0785532134378123,0.121496974343773
"15024",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,27,0.0529899737906272,0.0844487399716744
"15025",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,29,0.0686745709566071,0.101487208335774
"15026",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,31,0.0799204051800484,0.130138296890366
"15027",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,33,0.0585614729030894,0.127399917213425
"15028",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,35,0.0471580178261957,0.116991181882735
"15029",304,"Spiro, Colp, Tetra",19,"Spiro",3,1,37,0.0463805165727273,0.0706741222765969
"15030",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,1,0.0531560371361309,0.172778508190742
"15031",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,3,0.0210420678842929,0.239240887021672
"15032",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,5,0.0127602835142175,0.146540529686791
"15033",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,7,0.00185864588172973,0.0526123733095085
"15034",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,9,0.00240068797537052,0.222169071616279
"15035",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,11,0.00533543299698008,0.175375840576197
"15036",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,13,0.0102828604252736,0.116038533867475
"15037",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,15,0.00864348593637299,0.103358939432306
"15038",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,17,0.00310479574131172,0.13161867746069
"15039",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,19,0.000978462116764762,0.121519309459263
"15040",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,21,0.000880673915427471,0.0910591679244891
"15041",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,23,0.00270394091839701,0.1902531901768
"15042",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,25,0.00190923190264382,0.121496974343773
"15043",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,27,0.000346871974310136,0.0844487399716744
"15044",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,29,0.000417620346224054,0.101487208335774
"15045",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,31,0.00103487263341933,0.130138296890366
"15046",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,33,0.00173670327605545,0.127399917213425
"15047",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,35,0.00359903296690133,0.116991181882735
"15048",304,"Spiro, Colp, Tetra",19,"Tetra",3,1,37,0.00563699560562025,0.0706741222765969
"15049",383,"Spiro, Colp, Tetra",21,"Colp",3,1,1,0.0464507383181443,0.140252953678292
"15050",383,"Spiro, Colp, Tetra",21,"Colp",3,1,3,0.100523527591817,0.250462498795472
"15051",383,"Spiro, Colp, Tetra",21,"Colp",3,1,5,0.0976055230801527,0.186548426556861
"15052",383,"Spiro, Colp, Tetra",21,"Colp",3,1,7,0.0829346008020846,0.151096381517763
"15053",383,"Spiro, Colp, Tetra",21,"Colp",3,1,9,0.0531557618302503,0.068793444551464
"15054",383,"Spiro, Colp, Tetra",21,"Colp",3,1,11,0.0197431578021404,0.0427476825109801
"15055",383,"Spiro, Colp, Tetra",21,"Colp",3,1,13,0.0189503849397097,0.0622903203332137
"15056",383,"Spiro, Colp, Tetra",21,"Colp",3,1,15,0.0219339912079882,0.0539826144631914
"15057",383,"Spiro, Colp, Tetra",21,"Colp",3,1,17,0.0383408552173376,0.0645111949677083
"15058",383,"Spiro, Colp, Tetra",21,"Colp",3,1,19,0.0910350449899021,0.153759945687623
"15059",383,"Spiro, Colp, Tetra",21,"Colp",3,1,21,0.109843912335854,0.208206523217184
"15060",383,"Spiro, Colp, Tetra",21,"Colp",3,1,23,0.0256378976102711,0.137954603616621
"15061",383,"Spiro, Colp, Tetra",21,"Colp",3,1,25,0.032842988345489,0.101096958933297
"15062",383,"Spiro, Colp, Tetra",21,"Colp",3,1,27,0.0523054194139499,0.15103841748353
"15063",383,"Spiro, Colp, Tetra",21,"Colp",3,1,29,0.0391715101885198,0.17149288812857
"15064",383,"Spiro, Colp, Tetra",21,"Colp",3,1,31,0.0319974053853009,0.137286902564087
"15065",383,"Spiro, Colp, Tetra",21,"Colp",3,1,33,0.0345998964798996,0.0796207240790203
"15066",383,"Spiro, Colp, Tetra",21,"Colp",3,1,35,0.0144138010502047,0.0426481580433186
"15067",383,"Spiro, Colp, Tetra",21,"Colp",3,1,37,0.0348205285141533,0.162283096377722
"15068",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,1,0.0256058407551661,0.140252953678292
"15069",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,3,0.127466144534109,0.250462498795472
"15070",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,5,0.0866134611603391,0.186548426556861
"15071",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,7,0.0657272897928158,0.151096381517763
"15072",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,9,0.0128882837431561,0.068793444551464
"15073",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,11,0.0210524273824228,0.0427476825109801
"15074",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,13,0.040455159884692,0.0622903203332137
"15075",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,15,0.0275745753115482,0.0539826144631914
"15076",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,17,0.0107010358713569,0.0645111949677083
"15077",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,19,0.0220495857596326,0.153759945687623
"15078",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,21,0.0500263121213018,0.208206523217184
"15079",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,23,0.105618868410779,0.137954603616621
"15080",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,25,0.0655758015611149,0.101096958933297
"15081",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,27,0.0951044411224114,0.15103841748353
"15082",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,29,0.129276825961917,0.17149288812857
"15083",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,31,0.104342045111336,0.137286902564087
"15084",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,33,0.0444715656280929,0.0796207240790203
"15085",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,35,0.0267728608207658,0.0426481580433186
"15086",383,"Spiro, Colp, Tetra",21,"Spiro",3,1,37,0.126696417084273,0.162283096377722
"15087",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,1,0.0681963746049814,0.140252953678292
"15088",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,3,0.0224728266695456,0.250462498795472
"15089",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,5,0.00232944231636873,0.186548426556861
"15090",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,7,0.00243449092286267,0.151096381517763
"15091",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,9,0.00274939897805755,0.068793444551464
"15092",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,11,0.00195209732641695,0.0427476825109801
"15093",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,13,0.00288477550881207,0.0622903203332137
"15094",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,15,0.00447404794365492,0.0539826144631914
"15095",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,17,0.0154693038790139,0.0645111949677083
"15096",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,19,0.0406753149380878,0.153759945687623
"15097",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,21,0.0483362987600287,0.208206523217184
"15098",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,23,0.00669783759557077,0.137954603616621
"15099",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,25,0.00267816902669291,0.101096958933297
"15100",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,27,0.00362855694716914,0.15103841748353
"15101",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,29,0.00304455197813335,0.17149288812857
"15102",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,31,0.000947452067450118,0.137286902564087
"15103",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,33,0.000549261971027925,0.0796207240790203
"15104",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,35,0.00146149617234809,0.0426481580433186
"15105",383,"Spiro, Colp, Tetra",21,"Tetra",3,1,37,0.000766150779295769,0.162283096377722
"15106",456,"Spiro, Colp, Tetra",21,"Colp",3,2,1,0.0571653064831165,0.159254533110577
"15107",456,"Spiro, Colp, Tetra",21,"Colp",3,2,3,0.163877861114168,0.268326850807555
"15108",456,"Spiro, Colp, Tetra",21,"Colp",3,2,5,0.09693463732564,0.195968414883073
"15109",456,"Spiro, Colp, Tetra",21,"Colp",3,2,7,0.0579622925462685,0.135942950833072
"15110",456,"Spiro, Colp, Tetra",21,"Colp",3,2,9,0.0380198766662689,0.140938266601443
"15111",456,"Spiro, Colp, Tetra",21,"Colp",3,2,11,0.0274620808668408,0.136962174719297
"15112",456,"Spiro, Colp, Tetra",21,"Colp",3,2,13,0.0198277713968459,0.130501262666029
"15113",456,"Spiro, Colp, Tetra",21,"Colp",3,2,15,0.0147991049791174,0.121452579047293
"15114",456,"Spiro, Colp, Tetra",21,"Colp",3,2,17,0.0120582383364886,0.109713172468745
"15115",456,"Spiro, Colp, Tetra",21,"Colp",3,2,19,0.0112873281917929,0.0951800915360389
"15116",456,"Spiro, Colp, Tetra",21,"Colp",3,2,21,0.0121685312678634,0.0777503848548304
"15117",456,"Spiro, Colp, Tetra",21,"Colp",3,2,23,0.0196797126890605,0.0504570251054497
"15118",456,"Spiro, Colp, Tetra",21,"Colp",3,2,25,0.0418676797168561,0.106253193548248
"15119",456,"Spiro, Colp, Tetra",21,"Colp",3,2,27,0.0232917592092365,0.0802047760523835
"15120",456,"Spiro, Colp, Tetra",21,"Colp",3,2,29,0.013745000371361,0.0677391895268981
"15121",456,"Spiro, Colp, Tetra",21,"Colp",3,2,31,0.0143125390218849,0.0625624367281035
"15122",456,"Spiro, Colp, Tetra",21,"Colp",3,2,33,0.0132079738805054,0.0433189546104148
"15123",456,"Spiro, Colp, Tetra",21,"Colp",3,2,35,0.00891792503691562,0.024377096757015
"15124",456,"Spiro, Colp, Tetra",21,"Colp",3,2,37,0.00821860201975777,0.0226293903356161
"15125",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,1,0.0464658161346277,0.159254533110577
"15126",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,3,0.0924161724613112,0.268326850807555
"15127",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,5,0.0970420673305154,0.195968414883073
"15128",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,7,0.0751443933380111,0.135942950833072
"15129",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,9,0.0991547155803271,0.140938266601443
"15130",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,11,0.104961361425537,0.136962174719297
"15131",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,13,0.105337793256335,0.130501262666029
"15132",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,15,0.100584788317723,0.121452579047293
"15133",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,17,0.0910031238546975,0.109713172468745
"15134",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,19,0.0768935771122595,0.0951800915360389
"15135",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,21,0.058556925335408,0.0777503848548304
"15136",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,23,0.0246233332847774,0.0504570251054497
"15137",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,25,0.059174655876959,0.106253193548248
"15138",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,27,0.0502234324056399,0.0802047760523835
"15139",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,29,0.0487861214606012,0.0677391895268981
"15140",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,31,0.0462386131232922,0.0625624367281035
"15141",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,33,0.0291225482804843,0.0433189546104148
"15142",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,35,0.0141520439793269,0.024377096757015
"15143",456,"Spiro, Colp, Tetra",21,"Spiro",3,2,37,0.01191296465271,0.0226293903356161
"15144",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,1,0.0556234104928333,0.159254533110577
"15145",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,3,0.0120328172320761,0.268326850807555
"15146",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,5,0.00199171022691784,0.195968414883073
"15147",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,7,0.00283626494879207,0.135942950833072
"15148",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,9,0.00376367435484672,0.140938266601443
"15149",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,11,0.00453873242691999,0.136962174719297
"15150",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,13,0.00533569801284809,0.130501262666029
"15151",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,15,0.00606868575045354,0.121452579047293
"15152",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,17,0.00665181027755884,0.109713172468745
"15153",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,19,0.00699918623198648,0.0951800915360389
"15154",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,21,0.00702492825155897,0.0777503848548304
"15155",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,23,0.00615397913161176,0.0504570251054497
"15156",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,25,0.00521085795443283,0.106253193548248
"15157",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,27,0.00668958443750707,0.0802047760523835
"15158",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,29,0.00520806769493582,0.0677391895268981
"15159",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,31,0.00201128458292649,0.0625624367281035
"15160",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,33,0.000988432449425096,0.0433189546104148
"15161",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,35,0.00130712774077243,0.024377096757015
"15162",456,"Spiro, Colp, Tetra",21,"Tetra",3,2,37,0.00249782366314828,0.0226293903356161
"15163",506,"Spiro, Colp, Tetra",23,"Colp",3,2,1,0.0725288903832268,0.150425853854184
"15164",506,"Spiro, Colp, Tetra",23,"Colp",3,2,3,0.161944650317932,0.258090556198139
"15165",506,"Spiro, Colp, Tetra",23,"Colp",3,2,5,0.151650845853084,0.189506373704413
"15166",506,"Spiro, Colp, Tetra",23,"Colp",3,2,7,0.0712795485149622,0.135689759604171
"15167",506,"Spiro, Colp, Tetra",23,"Colp",3,2,9,0.0709900948369364,0.0923151999283375
"15168",506,"Spiro, Colp, Tetra",23,"Colp",3,2,11,0.0307996306662144,0.057260584812132
"15169",506,"Spiro, Colp, Tetra",23,"Colp",3,2,13,0.0293770353778483,0.0550026753404569
"15170",506,"Spiro, Colp, Tetra",23,"Colp",3,2,15,0.0305272391541839,0.0549700266336487
"15171",506,"Spiro, Colp, Tetra",23,"Colp",3,2,17,0.0268446799925398,0.0462343311233109
"15172",506,"Spiro, Colp, Tetra",23,"Colp",3,2,19,0.0231480329884013,0.0397478210090891
"15173",506,"Spiro, Colp, Tetra",23,"Colp",3,2,21,0.0221151387208282,0.0464444798486878
"15174",506,"Spiro, Colp, Tetra",23,"Colp",3,2,23,0.028380604811679,0.0830175258776356
"15175",506,"Spiro, Colp, Tetra",23,"Colp",3,2,25,0.0322593908818147,0.11495474499225
"15176",506,"Spiro, Colp, Tetra",23,"Colp",3,2,27,0.0200225671802522,0.103502474833719
"15177",506,"Spiro, Colp, Tetra",23,"Colp",3,2,29,0.0106568861524101,0.0535014782541388
"15178",506,"Spiro, Colp, Tetra",23,"Colp",3,2,31,0.0160127239992381,0.0398447290790169
"15179",506,"Spiro, Colp, Tetra",23,"Colp",3,2,33,0.0206950146660148,0.0608168595651399
"15180",506,"Spiro, Colp, Tetra",23,"Colp",3,2,35,0.01402796570718,0.0509049308149455
"15181",506,"Spiro, Colp, Tetra",23,"Colp",3,2,37,0.011194116332414,0.0470764859082804
"15182",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,1,0.0176687264658802,0.150425853854184
"15183",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,3,0.0812936226940164,0.258090556198139
"15184",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,5,0.0370389997824171,0.189506373704413
"15185",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,7,0.0614368902225913,0.135689759604171
"15186",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,9,0.0180286597811056,0.0923151999283375
"15187",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,11,0.0171889807505644,0.057260584812132
"15188",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,13,0.0188105320344813,0.0550026753404569
"15189",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,15,0.018821163452493,0.0549700266336487
"15190",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,17,0.0138033390686717,0.0462343311233109
"15191",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,19,0.011039229583908,0.0397478210090891
"15192",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,21,0.0188372344326132,0.0464444798486878
"15193",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,23,0.0520589300013855,0.0830175258776356
"15194",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,25,0.0826551252501678,0.11495474499225
"15195",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,27,0.0788703325823848,0.103502474833719
"15196",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,29,0.0389708723344756,0.0535014782541388
"15197",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,31,0.0202277400149147,0.0398447290790169
"15198",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,33,0.0322760335550098,0.0608168595651399
"15199",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,35,0.0282048792309328,0.0509049308149455
"15200",506,"Spiro, Colp, Tetra",23,"Spiro",3,2,37,0.0345101983662793,0.0470764859082804
"15201",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,1,0.060228237005077,0.150425853854184
"15202",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,3,0.0148522831861907,0.258090556198139
"15203",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,5,0.000816528068911656,0.189506373704413
"15204",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,7,0.00297332086661704,0.135689759604171
"15205",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,9,0.00329644531029547,0.0923151999283375
"15206",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,11,0.00927197339535322,0.057260584812132
"15207",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,13,0.00681510792812725,0.0550026753404569
"15208",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,15,0.00562162402697188,0.0549700266336487
"15209",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,17,0.00558631206209936,0.0462343311233109
"15210",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,19,0.00556055843677975,0.0397478210090891
"15211",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,21,0.00549210669524638,0.0464444798486878
"15212",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,23,0.00257799106457105,0.0830175258776356
"15213",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,25,4.02288602672739e-05,0.11495474499225
"15214",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,27,0.00460957507108173,0.103502474833719
"15215",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,29,0.00387371976725308,0.0535014782541388
"15216",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,31,0.00360426506486409,0.0398447290790169
"15217",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,33,0.00784581134411526,0.0608168595651399
"15218",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,35,0.0086720858768327,0.0509049308149455
"15219",506,"Spiro, Colp, Tetra",23,"Tetra",3,2,37,0.0013721712095871,0.0470764859082804
"15220",530,"Spiro, Colp, Tetra",23,"Colp",3,1,1,0.0446983952722645,0.143633565354523
"15221",530,"Spiro, Colp, Tetra",23,"Colp",3,1,3,0.0561792059447923,0.0836142053149154
"15222",530,"Spiro, Colp, Tetra",23,"Colp",3,1,5,0.0913342234193595,0.119208296666198
"15223",530,"Spiro, Colp, Tetra",23,"Colp",3,1,7,0.0516793977992729,0.136664833581593
"15224",530,"Spiro, Colp, Tetra",23,"Colp",3,1,9,0.0393125519227059,0.0620077628131486
"15225",530,"Spiro, Colp, Tetra",23,"Colp",3,1,11,0.0234149583453548,0.0470771024863664
"15226",530,"Spiro, Colp, Tetra",23,"Colp",3,1,13,0.0220270266873908,0.0440693731035832
"15227",530,"Spiro, Colp, Tetra",23,"Colp",3,1,15,0.0224156655518392,0.0736074498657687
"15228",530,"Spiro, Colp, Tetra",23,"Colp",3,1,17,0.0246333124125256,0.0645080240121918
"15229",530,"Spiro, Colp, Tetra",23,"Colp",3,1,19,0.0210813820907904,0.0214739150357207
"15230",530,"Spiro, Colp, Tetra",23,"Colp",3,1,21,0.0134836767371993,0.0364987329059645
"15231",530,"Spiro, Colp, Tetra",23,"Colp",3,1,23,0.0254728699388543,0.118801538414717
"15232",530,"Spiro, Colp, Tetra",23,"Colp",3,1,25,0.0397645205745765,0.170776106879858
"15233",530,"Spiro, Colp, Tetra",23,"Colp",3,1,27,0.0279006207231372,0.117303662614794
"15234",530,"Spiro, Colp, Tetra",23,"Colp",3,1,29,0.0226858497452946,0.125606084354213
"15235",530,"Spiro, Colp, Tetra",23,"Colp",3,1,31,0.0157315370973248,0.151903759742012
"15236",530,"Spiro, Colp, Tetra",23,"Colp",3,1,33,0.00825290206383291,0.113967730663571
"15237",530,"Spiro, Colp, Tetra",23,"Colp",3,1,35,0.0126888042879552,0.0655263052526081
"15238",530,"Spiro, Colp, Tetra",23,"Colp",3,1,37,0.0114434032814663,0.0442054075507366
"15239",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,1,0.0656896148779865,0.143633565354523
"15240",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,3,0.0120483881901143,0.0836142053149154
"15241",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,5,0.0271138562763602,0.119208296666198
"15242",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,7,0.0788051892139827,0.136664833581593
"15243",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,9,0.0150707142441911,0.0620077628131486
"15244",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,11,0.0134025354760545,0.0470771024863664
"15245",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,13,0.015713253657168,0.0440693731035832
"15246",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,15,0.0445864268476834,0.0736074498657687
"15247",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,17,0.0353504527326255,0.0645080240121918
"15248",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,19,0,0.0214739150357207
"15249",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,21,0.0212316295431799,0.0364987329059645
"15250",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,23,0.091622653390632,0.118801538414717
"15251",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,25,0.129977009625875,0.170776106879858
"15252",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,27,0.0858119753107063,0.117303662614794
"15253",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,29,0.10007542093966,0.125606084354213
"15254",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,31,0.134695098356713,0.151903759742012
"15255",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,33,0.102333889579394,0.113967730663571
"15256",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,35,0.0480024487982406,0.0655263052526081
"15257",530,"Spiro, Colp, Tetra",23,"Spiro",3,1,37,0.032561694668707,0.0442054075507366
"15258",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,1,0.033245555204272,0.143633565354523
"15259",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,3,0.0153866111800088,0.0836142053149154
"15260",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,5,0.000760216970478785,0.119208296666198
"15261",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,7,0.00618024656833724,0.136664833581593
"15262",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,9,0.00762449664625164,0.0620077628131486
"15263",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,11,0.0102596086649571,0.0470771024863664
"15264",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,13,0.00632909275902444,0.0440693731035832
"15265",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,15,0.00660535746624604,0.0736074498657687
"15266",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,17,0.00452425886704071,0.0645080240121918
"15267",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,19,0.00039253294493032,0.0214739150357207
"15268",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,21,0.0017834266255853,0.0364987329059645
"15269",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,23,0.00170601508523053,0.118801538414717
"15270",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,25,0.0010345766794061,0.170776106879858
"15271",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,27,0.0035910665809503,0.117303662614794
"15272",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,29,0.00284481366925843,0.125606084354213
"15273",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,31,0.00147712428797432,0.151903759742012
"15274",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,33,0.00338093902034429,0.113967730663571
"15275",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,35,0.00483505216641234,0.0655263052526081
"15276",530,"Spiro, Colp, Tetra",23,"Tetra",3,1,37,0.0002003096005633,0.0442054075507366
"15277",613,"Spiro, Colp, Tetra",25,"Colp",3,2,1,0.0335786601885727,0.118485405310337
"15278",613,"Spiro, Colp, Tetra",25,"Colp",3,2,3,0.114378044537454,0.157113919823163
"15279",613,"Spiro, Colp, Tetra",25,"Colp",3,2,5,0.0505254835816557,0.150159295473453
"15280",613,"Spiro, Colp, Tetra",25,"Colp",3,2,7,0.0389213769599569,0.0633025829992258
"15281",613,"Spiro, Colp, Tetra",25,"Colp",3,2,9,0.0235502450613078,0.101845251115731
"15282",613,"Spiro, Colp, Tetra",25,"Colp",3,2,11,0.0187723026291493,0.0991052957990867
"15283",613,"Spiro, Colp, Tetra",25,"Colp",3,2,13,0.0157314408052103,0.10571508899202
"15284",613,"Spiro, Colp, Tetra",25,"Colp",3,2,15,0.0124912698590132,0.102558218076129
"15285",613,"Spiro, Colp, Tetra",25,"Colp",3,2,17,0.0082852062843233,0.0773066044591476
"15286",613,"Spiro, Colp, Tetra",25,"Colp",3,2,19,0.00441636903526259,0.0594794665440893
"15287",613,"Spiro, Colp, Tetra",25,"Colp",3,2,21,0.00227470586214546,0.0821573989862494
"15288",613,"Spiro, Colp, Tetra",25,"Colp",3,2,23,0.00407709884949782,0.197296331028907
"15289",613,"Spiro, Colp, Tetra",25,"Colp",3,2,25,0.000274939346135379,0.197778044844566
